episode_id,policy_id,agent_id,metric,value,created_at
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.failure_penalty.last_step,222.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.failure_penalty.max,82.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.failure_penalty.min,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.failure_penalty.rate,0.328,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.failure_penalty.updates,82.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.failed,16.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.failed.activity_rate,0.094339624,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.failed.avg,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.failed.first_step,61.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.failed.last_step,220.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.failed.max,16.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.failed.min,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.failed.rate,0.064,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.failed.updates,16.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.success,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.success.avg,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.success.first_step,52.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.success.last_step,52.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.success.max,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.success.min,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.success.rate,0.004,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.success.updates,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.failed,5.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.failed.activity_rate,0.049382716,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.failed.avg,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.failed.first_step,59.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.failed.last_step,140.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.failed.max,5.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.failed.min,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.failed.rate,0.02,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.failed.updates,5.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.success,75.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.success.activity_rate,0.3425926,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.success.avg,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.success.first_step,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.success.last_step,217.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.success.max,75.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.success.min,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.success.rate,0.3,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.success.updates,75.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.noop.success,9.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.noop.success.activity_rate,0.051948052,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.noop.success.avg,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.noop.success.first_step,64.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.noop.success.last_step,218.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.noop.success.max,9.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.noop.success.min,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.noop.success.rate,0.036,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.noop.success.updates,9.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.put_recipe_items.failed,8.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.put_recipe_items.failed.activity_rate,0.05785124,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.put_recipe_items.failed.avg,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.put_recipe_items.failed.first_step,81.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.put_recipe_items.failed.last_step,202.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.put_recipe_items.failed.max,8.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.put_recipe_items.failed.min,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.put_recipe_items.failed.rate,0.032,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.put_recipe_items.failed.updates,8.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.rotate.success,44.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.rotate.success.activity_rate,0.2160804,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.rotate.success.avg,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.rotate.success.first_step,16.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.rotate.success.last_step,215.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.rotate.success.max,44.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.rotate.success.min,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.rotate.success.rate,0.176,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.rotate.success.updates,44.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.swap.failed,5.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.swap.failed.activity_rate,0.025316456,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.swap.failed.avg,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.swap.failed.first_step,54.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.swap.failed.last_step,212.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.swap.failed.max,5.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.swap.failed.min,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.swap.failed.rate,0.02,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.swap.failed.updates,5.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,heart.gained,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,heart.gained.avg,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,heart.gained.first_step,52.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,heart.gained.last_step,52.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,heart.gained.max,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,heart.gained.min,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,heart.gained.rate,0.004,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,heart.gained.updates,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,heart.get,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,heart.get.avg,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,heart.get.first_step,52.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,heart.get.last_step,52.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,heart.get.max,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,heart.get.min,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,heart.get.rate,0.004,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,heart.get.updates,1.0,2025-07-03T11:51:23.203628
11ec2180-e210-46ee-838b-2691ae097213,2b328cea-2e10-447e-9365-c3aadb591fb4,0,reward,0.333,2025-07-03T11:51:23.203628
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.attack.failed,51.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.attack.failed.activity_rate,0.33112583,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.attack.failed.avg,1.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.attack.failed.first_step,74.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.attack.failed.last_step,225.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.attack.failed.max,51.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.attack.failed.min,1.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.attack.failed.rate,0.17,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.attack.failed.updates,51.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.attack_nearest.failed,4.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.attack_nearest.failed.activity_rate,0.03125,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.attack_nearest.failed.avg,1.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.attack_nearest.failed.first_step,112.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.attack_nearest.failed.last_step,208.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.attack_nearest.failed.max,4.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.attack_nearest.failed.min,1.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.attack_nearest.failed.rate,0.013333334,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.attack_nearest.failed.updates,4.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.change_color.success,86.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.change_color.success.activity_rate,0.36324787,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.change_color.success.avg,1.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.change_color.success.first_step,66.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.change_color.success.last_step,300.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.change_color.success.max,86.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.change_color.success.min,1.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.change_color.success.rate,0.28666666,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.change_color.success.updates,86.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.failure_penalty,113.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.failure_penalty.activity_rate,0.42585552,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.failure_penalty.avg,1.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.failure_penalty.first_step,10.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.failure_penalty.last_step,273.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.failure_penalty.max,113.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.failure_penalty.min,1.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.failure_penalty.rate,0.37666667,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.failure_penalty.updates,113.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.failed,29.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.failed.activity_rate,0.13592233,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.failed.avg,1.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.failed.first_step,10.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.failed.last_step,216.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.failed.max,29.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.failed.min,1.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.failed.rate,0.096666664,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.failed.updates,29.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.success,1.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.success.avg,1.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.success.first_step,4.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.success.last_step,4.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.success.max,1.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.success.min,1.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.success.rate,0.0033333334,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.get_output.success.updates,1.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.failed,9.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.failed.activity_rate,0.045454547,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.failed.avg,1.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.failed.first_step,43.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.failed.last_step,219.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.failed.max,9.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.failed.min,1.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.failed.rate,0.03,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.failed.updates,9.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.success,42.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.success.activity_rate,0.30827066,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.success.avg,1.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.success.first_step,2.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.success.last_step,135.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.success.max,42.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.success.min,1.0,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.success.rate,0.14,2025-07-03T11:51:35.017224
129bc96a-19e5-4ad3-8f4f-d0dcb849bcec,2b328cea-2e10-447e-9365-c3aadb591fb4,0,action.move.success.updates,42.0,2025-07-03T11:51:35.017224
