trainer.optimizer.beta1,trainer.optimizer.beta2,trainer.optimizer.eps,trainer.optimizer.learning_rate,trainer.ppo.clip_coef,trainer.ppo.ent_coef,trainer.ppo.gae_lambda,trainer.ppo.gamma,trainer.ppo.vf_clip_coef,trainer.ppo.vf_coef,trainer.update_epochs,score,cost,runtime,timestamp
0.7219638330762823,0.999,7.873939689859955e-07,0.00014448560749393018,0.17930163073811656,0.0020448745064884826,0.9654504401524442,0.9943943990938604,2.820886824199533,0.7040677108999984,2,0.047916666966759495,32.82160496711731,32.82160496711731,2025-08-04 21:36:35+00:00
0.8942605678629038,0.999,8.046449180995788e-08,1.168914842876778e-05,0.06639460408450071,0.002186282754460491,0.9756512378635606,0.9947356620064828,9.226986978574978,0.7874373837517825,2,0.08263888955116272,33.55768179893494,33.55768179893494,2025-08-04 21:40:33+00:00
0.9382488132421892,0.9989703404239274,1.0218780603483441e-07,0.0006301015706587813,0.06708202406505848,0.002027809635696035,0.97526766822843,0.995480239257449,8.969679288116092,0.6472302310337799,3,0.051388889344202146,34.01822280883789,34.01822280883789,2025-08-04 21:44:29+00:00
0.958625965542915,0.9978837493110292,1.130134544818247e-07,1e-05,0.05000000000000005,0.002371729706181424,0.9767223640835,0.9909700122162431,17.937596239739804,0.7900949527987929,1,0.07083333392317097,33.03448295593262,33.03448295593262,2025-08-04 21:49:22+00:00
0.962160108148531,0.9975126724313133,2.741177359075283e-09,1.583019506864286e-05,0.05000000000000005,0.00601766424620454,0.99109122847805,0.991871119304813,19.291312029727308,0.8093566146788868,3,0.06875000024835269,33.835009813308716,33.835009813308716,2025-08-04 21:52:18+00:00
0.9567793458163958,0.999,1.8048872687584233e-08,1e-05,0.10461729187243196,0.0021126663221085287,0.9829693314635156,0.995568776529126,11.424951683597234,0.7557289008601723,2,0.06874999983443154,34.089914321899414,34.089914321899414,2025-08-04 21:57:17+00:00
0.9341134301170656,0.9983109188779916,1.0712435217470309e-07,1e-05,0.09624174290781971,0.001499257204015307,0.9725713863655138,0.993088284470672,9.933585448148303,0.7950118319528423,3,0.04930555556590358,37.83376502990723,37.83376502990723,2025-08-04 22:01:14+00:00
0.782273015417323,0.999,3.0669502981477666e-08,1e-05,0.0726473002135204,0.003087245131204631,0.9632963341474456,0.9934653953646811,10.011647261843043,0.8001487715519038,1,0.0333333331056767,32.2552387714386,32.2552387714386,2025-08-04 22:06:30+00:00
0.8194724220524282,0.999,4.3554994953031914e-08,0.009159779721915765,0.17458263099832627,0.0015542759549637675,0.9884475112916508,0.9874665165852934,4.99798741616736,0.5517230449216146,1,0.06874999967921111,33.44260215759277,33.44260215759277,2025-08-04 22:09:28+00:00
0.9077644107486772,0.999,1.630035861102361e-07,0.008898312612504896,0.1899249066918743,0.0020681515010908804,0.984686077570158,0.9652148774172872,7.7610321369413695,0.4100479286981519,2,0.09027777762255734,33.21587586402893,33.21587586402893,2025-08-04 22:12:25+00:00
0.959263481965638,0.9979399923795904,7.70650922346076e-08,0.004430249522936284,0.20001095406929592,0.002635592454089859,0.9829323253674132,0.9804778230273002,11.149608082561166,0.41685428066554975,3,0.05486111156642437,33.466591119766235,33.466591119766235,2025-08-04 22:16:19+00:00
0.9437393851814732,0.999,2.3348864484059585e-08,0.05356906598102206,0.08615491036448264,0.003944481833523607,0.9929749053965062,0.9747386558730574,4.382755641824753,0.30650946281308167,3,0.04444444469279713,33.20645785331726,33.20645785331726,2025-08-04 22:21:11+00:00
0.914772124982866,0.999,1.000000000000002e-06,1.6433336137455516e-05,0.12686430928583792,0.001034142706267565,0.9753472071002236,0.994865385875148,6.795780877197039,0.7446506312044223,2,0.05347222296728028,34.245234966278076,34.245234966278076,2025-08-04 22:26:11+00:00
