_step,mean,std,min,max,count
279659520.0,2.5182904381089757,2.274247293809051,0.7074468085106381,9.125,30
283772160.0,0.6291666666666665,,0.6291666666666665,0.6291666666666665,1
287884800.0,2.8232276061785218,2.5210992146426667,0.7572916666666667,10.451121794871794,30
291997440.0,0.7764227642276422,,0.7764227642276422,0.7764227642276422,1
296110080.0,3.06021002195594,2.770432597979112,0.6728723404255318,11.537326388888888,30
300222720.0,0.5860655737704918,,0.5860655737704918,0.5860655737704918,1
304335360.0,0.6121794871794872,,0.6121794871794872,0.6121794871794872,1
308448000.0,3.424698288605149,2.9663595346526273,0.5236486486486486,11.95462962962963,30
312560640.0,0.7015503875968991,,0.7015503875968991,0.7015503875968991,1
316673280.0,3.7500897655362286,3.1373299971780417,0.5398550724637682,11.909313725490199,30
320785920.0,0.877906976744186,,0.877906976744186,0.877906976744186,1
324898560.0,0.8278985507246376,,0.8278985507246376,0.8278985507246376,1
329011200.0,0.8944444444444445,,0.8944444444444445,0.8944444444444445,1
333123840.0,0.8425141242937855,,0.8425141242937855,0.8425141242937855,1
337236480.0,0.8880952380952379,,0.8880952380952379,0.8880952380952379,1
341349120.0,0.993421052631579,,0.993421052631579,0.993421052631579,1
345461760.0,0.9884751773049645,,0.9884751773049645,0.9884751773049645,1
349574400.0,0.9702380952380951,,0.9702380952380951,0.9702380952380951,1
353687040.0,0.940040650406504,,0.940040650406504,0.940040650406504,1
357799680.0,5.088651146103783,3.5519975299766497,1.0113636363636365,13.628472222222223,30
361912320.0,5.203080409331994,3.4923230274358636,0.9693877551020408,12.919573643410855,30
366024960.0,1.0896892655367232,,1.0896892655367232,1.0896892655367232,1
370137600.0,5.4510008027624925,3.5524724409891366,1.0798611111111114,12.979761904761904,30
374250240.0,1.1315789473684208,,1.1315789473684208,1.1315789473684208,1
378362880.0,5.779561919096334,3.6735972182346575,1.1388888888888888,13.204931972789115,30
382475520.0,1.3151041666666667,,1.3151041666666667,1.3151041666666667,1
386588160.0,6.062363002071074,3.9237487327501643,1.1727642276422763,13.993794326241135,30
390700800.0,1.2263257575757576,,1.2263257575757576,1.2263257575757576,1
394813440.0,1.2049319727891157,,1.2049319727891157,1.2049319727891157,1
398926080.0,1.2099056603773581,,1.2099056603773581,1.2099056603773581,1
403038720.0,6.606032011417398,4.096393000999898,1.2229166666666669,15.681372549019606,30
407151360.0,1.3146929824561402,,1.3146929824561402,1.3146929824561402,1
411264000.0,1.5294715447154472,,1.5294715447154472,1.5294715447154472,1
415376640.0,6.894367033394086,3.9995708392574554,1.411764705882353,15.793859649122806,30
419489280.0,6.983218354733214,4.015649403803774,1.6481481481481484,15.5859375,30
423601920.0,7.077519897441021,4.028568129195896,1.6658950617283947,15.882291666666665,30
427714560.0,1.6977401129943503,,1.6977401129943503,1.6977401129943503,1
431827200.0,7.405254616488979,3.9477784555718727,1.8066666666666666,15.91957364341085,30
435939840.0,7.593209873908713,3.9890307727265846,1.702020202020202,16.44921875,30
440052480.0,1.7367886178861787,,1.7367886178861787,1.7367886178861787,1
444165120.0,1.8895833333333336,,1.8895833333333336,1.8895833333333336,1
448277760.0,8.118840768149427,3.9574111477609577,2.1407657657657655,16.24691358024691,30
452390400.0,8.282742428705921,3.972835946902489,2.5985772357723573,15.99814814814815,30
456503040.0,2.792682926829268,,2.792682926829268,2.792682926829268,1
460615680.0,3.0927419354838706,,3.0927419354838706,3.0927419354838706,1
464728320.0,8.570695785469427,4.027794384419998,2.35904255319149,16.526190476190475,30
468840960.0,3.2121212121212124,,3.2121212121212124,3.2121212121212124,1
472953600.0,3.16765873015873,,3.16765873015873,3.16765873015873,1
477066240.0,2.9976190476190476,,2.9976190476190476,2.9976190476190476,1
481178880.0,3.1269841269841274,,3.1269841269841274,3.1269841269841274,1
485291520.0,9.024686146506856,4.090448720631652,1.5135135135135136,17.35855263157895,30
489404160.0,4.097756410256411,,4.097756410256411,4.097756410256411,1
493516800.0,4.510775862068965,,4.510775862068965,4.510775862068965,1
497629440.0,4.232007575757575,,4.232007575757575,4.232007575757575,1
501742080.0,9.531653608956306,4.095876597506236,1.8707264957264955,17.819767441860467,30
505854720.0,9.635161033539825,4.043771298251722,1.9350961538461537,17.289473684210527,30
509967360.0,9.762782063615008,3.925991062849485,2.013888888888889,17.42013888888889,30
514080000.0,3.8475609756097553,,3.8475609756097553,3.8475609756097553,1
518192640.0,10.113671189441382,3.968110619715832,2.5363247863247866,17.526515151515152,30
522305280.0,4.41304347826087,,4.41304347826087,4.41304347826087,1
526417920.0,4.762978142076503,,4.762978142076503,4.762978142076503,1
530530560.0,10.655244204155052,3.9867760068878835,3.3285984848484844,18.057795698924732,30
534643200.0,6.0120614035087705,,6.0120614035087705,6.0120614035087705,1
538755840.0,6.139204545454546,,6.139204545454546,6.139204545454546,1
542868480.0,6.677419354838709,,6.677419354838709,6.677419354838709,1
546981120.0,7.004273504273503,,7.004273504273503,7.004273504273503,1
551093760.0,7.151595744680851,,7.151595744680851,7.151595744680851,1
555206400.0,11.41838318170488,3.615918347628024,4.439189189189189,18.166666666666664,30
559319040.0,6.874269005847954,,6.874269005847954,6.874269005847954,1
563431680.0,11.687330030392827,3.4009023331427564,4.492248062015504,18.03194444444444,30
567544320.0,6.441239316239316,,6.441239316239316,6.441239316239316,1
571656960.0,6.633522727272726,,6.633522727272726,6.633522727272726,1
575769600.0,6.408333333333333,,6.408333333333333,6.408333333333333,1
579882240.0,7.137195121951219,,7.137195121951219,7.137195121951219,1
583994880.0,7.298913043478261,,7.298913043478261,7.298913043478261,1
588107520.0,12.172372305994454,3.5171211634155397,4.492248062015504,18.429347826086953,30
592220160.0,12.246579433866147,3.480894724668732,4.567375886524823,18.425245098039213,30
596332800.0,8.54954954954955,,8.54954954954955,8.54954954954955,1
600445440.0,12.521404372856303,3.6430713411596924,5.26984126984127,18.861979166666668,30
604558080.0,12.591102808708285,3.6295975890901784,5.14297385620915,18.850925925925928,30
608670720.0,9.413978494623656,,9.413978494623656,9.413978494623656,1
612783360.0,12.819975160549482,3.56132094640425,5.623903508771929,17.975,30
616896000.0,9.875,,9.875,9.875,1
621008640.0,12.900617543125106,3.3164330001150524,5.8428819444444455,17.699612403100776,30
625121280.0,9.799019607843137,,9.799019607843137,9.799019607843137,1
629233920.0,13.020554365223568,3.2523105136813046,7.2576754385964914,17.97478070175439,30
633346560.0,13.099893092425742,3.3254192988554756,7.231060606060606,18.273809523809526,30
637459200.0,13.191038950853692,3.3598946661173588,7.778594771241829,17.879960317460316,30
641571840.0,8.136029411764707,,8.136029411764707,8.136029411764707,1
645684480.0,13.26465396900028,3.3604580938651045,7.760869565217392,18.403455284552845,30
649797120.0,8.10472972972973,,8.10472972972973,8.10472972972973,1
653909760.0,13.44191276678552,3.29904922231972,8.005291005291005,18.945370370370373,30
658022400.0,13.554129624269024,3.193050441985247,8.171130952380953,18.785,30
662135040.0,8.93359375,,8.93359375,8.93359375,1
666247680.0,9.885658914728682,,9.885658914728682,9.885658914728682,1
670360320.0,10.3640350877193,,10.3640350877193,10.3640350877193,1
674472960.0,10.854729729729728,,10.854729729729728,10.854729729729728,1
678585600.0,13.931768506296219,3.010226524930621,9.053977272727273,19.496875,30
682698240.0,11.282196969696969,,11.282196969696969,11.282196969696969,1
686810880.0,10.795197740112995,,10.795197740112995,10.795197740112995,1
690923520.0,14.180195183452263,3.1273048376007457,9.329166666666667,19.81076388888889,30
695036160.0,10.914141414141415,,10.914141414141415,10.914141414141415,1
699148800.0,10.772727272727273,,10.772727272727273,10.772727272727273,1
703261440.0,14.368804986552194,3.0697400920380056,9.509868421052632,19.8125,30
707374080.0,11.578373015873016,,11.578373015873016,11.578373015873016,1
711486720.0,14.545805923501632,2.983450664660006,10.355113636363638,19.297743055555557,30
715599360.0,14.461651665270388,2.913155859433317,10.019965277777777,19.327380952380953,30
719712000.0,12.96516393442623,,12.96516393442623,12.96516393442623,1
723824640.0,12.95,,12.95,12.95,1
727937280.0,12.831081081081079,,12.831081081081079,12.831081081081079,1
732049920.0,14.687364941063159,2.8463031851468212,10.314166666666665,19.28317901234568,30
736162560.0,12.569940476190476,,12.569940476190476,12.569940476190476,1
740275200.0,12.98158914728682,,12.98158914728682,12.98158914728682,1
744387840.0,13.025925925925925,,13.025925925925925,13.025925925925925,1
748500480.0,12.544384057971016,,12.544384057971016,12.544384057971016,1
752613120.0,14.977939035310824,3.085494301576789,9.258680555555555,19.675245098039216,30
756725760.0,12.677927927927927,,12.677927927927927,12.677927927927927,1
760838400.0,12.023026315789473,,12.023026315789473,12.023026315789473,1
764951040.0,15.220754315383752,3.038237849340127,9.353682170542635,20.076923076923077,30
769063680.0,13.091954022988507,,13.091954022988507,13.091954022988507,1
773176320.0,13.09270833333333,,13.09270833333333,13.09270833333333,1
777288960.0,12.986702127659576,,12.986702127659576,12.986702127659576,1
781401600.0,13.206597222222223,,13.206597222222223,13.206597222222223,1
785514240.0,13.363304093567253,,13.363304093567253,13.363304093567253,1
789626880.0,12.694444444444445,,12.694444444444445,12.694444444444445,1
793739520.0,12.478070175438598,,12.478070175438598,12.478070175438598,1
797852160.0,15.570703783721118,2.718500552778677,11.057407407407407,20.434259259259257,30
801964800.0,15.657893499080464,2.5945232037650046,11.019144144144144,20.384523809523806,30
806077440.0,15.663537418124623,2.5569112487951875,10.530555555555555,20.27205882352941,30
810190080.0,15.53204421095774,2.6226532049970013,10.252525252525253,20.236111111111107,30
814302720.0,12.628472222222221,,12.628472222222221,12.628472222222221,1
818415360.0,13.52121212121212,,13.52121212121212,13.52121212121212,1
822528000.0,13.995614035087721,,13.995614035087721,13.995614035087721,1
826640640.0,14.56875,,14.56875,14.56875,1
830753280.0,15.610686685261562,2.422033741446396,10.354609929078014,20.086021505376348,30
834865920.0,15.540284045656986,2.5240157335863627,10.903846153846152,20.54449152542373,30
838978560.0,14.690602836879435,,14.690602836879435,14.690602836879435,1
843091200.0,14.213541666666666,,14.213541666666666,14.213541666666666,1
847203840.0,14.036458333333334,,14.036458333333334,14.036458333333334,1
851316480.0,14.147108843537415,,14.147108843537415,14.147108843537415,1
855429120.0,14.14047619047619,,14.14047619047619,14.14047619047619,1
859541760.0,14.473958333333332,,14.473958333333332,14.473958333333332,1
863654400.0,14.59294871794872,,14.59294871794872,14.59294871794872,1
867767040.0,14.614583333333334,,14.614583333333334,14.614583333333334,1
871879680.0,15.886203161036109,2.600370129446491,9.854166666666666,20.426418439716308,30
875992320.0,14.809829059829061,,14.809829059829061,14.809829059829061,1
880104960.0,16.002939962942285,2.622937065574403,9.887310606060606,20.64484126984127,30
884217600.0,13.492592592592588,,13.492592592592588,13.492592592592588,1
888330240.0,13.26171875,,13.26171875,13.26171875,1
892442880.0,13.545454545454545,,13.545454545454545,13.545454545454545,1
896555520.0,13.166666666666666,,13.166666666666666,13.166666666666666,1
900668160.0,12.834429824561404,,12.834429824561404,12.834429824561404,1
904780800.0,12.570121951219512,,12.570121951219512,12.570121951219512,1
908893440.0,15.905636829433293,2.543602602312045,10.016493055555555,20.97829861111111,30
913006080.0,12.829166666666667,,12.829166666666667,12.829166666666667,1
917118720.0,15.813614969185597,2.5249032726150165,10.602864583333334,20.595486111111114,30
921231360.0,12.90625,,12.90625,12.90625,1
925344000.0,15.735362148972994,2.440070510492896,11.604609929078016,19.973039215686278,30
929456640.0,12.88671875,,12.88671875,12.88671875,1
933569280.0,15.831198086653025,2.50773611778014,12.111111111111112,20.59982638888889,30
937681920.0,15.924591103682115,2.519966163470767,11.837962962962964,20.610714285714284,30
941794560.0,13.140625,,13.140625,13.140625,1
945907200.0,15.939709600445964,2.407845166149614,11.638888888888888,20.677083333333332,30
950019840.0,13.357291666666669,,13.357291666666669,13.357291666666669,1
954132480.0,15.995963630499865,2.422265695464129,11.680232558139537,20.36931818181818,30
958245120.0,14.157608695652176,,14.157608695652176,14.157608695652176,1
962357760.0,16.297271716579584,2.420011465943016,11.557971014492756,20.49137931034483,30
966470400.0,16.351562120870778,2.432322216344781,11.419715447154472,20.845238095238095,30
970583040.0,15.272286821705425,,15.272286821705425,15.272286821705425,1
974695680.0,15.368659420289855,,15.368659420289855,15.368659420289855,1
978808320.0,16.37469777271463,2.3485815305600806,12.223290598290598,20.896428571428576,30
982920960.0,15.160714285714286,,15.160714285714286,15.160714285714286,1
987033600.0,15.381410256410257,,15.381410256410257,15.381410256410257,1
991146240.0,16.499312186736432,2.231276790054633,11.45,20.49027777777778,30
995258880.0,14.95833333333333,,14.95833333333333,14.95833333333333,1
999371520.0,15.74107142857143,,15.74107142857143,15.74107142857143,1
1003484160.0,15.056481481481478,,15.056481481481478,15.056481481481478,1
1007596800.0,16.491211647066404,2.011893027582861,11.88468992248062,20.456439393939398,30
1011709440.0,15.378591954022989,,15.378591954022989,15.378591954022989,1
1015822080.0,16.49016760820918,1.945764742563366,12.985119047619046,20.560185185185183,30
1019934720.0,15.401315789473685,,15.401315789473685,15.401315789473685,1
1024047360.0,14.90185185185185,,14.90185185185185,14.90185185185185,1
1028160000.0,16.597970050361514,2.1088236344929885,12.900252525252524,20.839912280701753,30
1032272640.0,14.453703703703702,,14.453703703703702,14.453703703703702,1
1036385280.0,14.40873015873016,,14.40873015873016,14.40873015873016,1
1040497920.0,16.788004035164807,2.0461782181417005,13.22577519379845,21.089430894308943,30
1044610560.0,16.82722138397701,2.0138208635858805,12.708333333333334,20.80815972222222,30
1048723200.0,16.876806867324397,1.9303976006864034,13.424818840579709,20.661458333333332,30
1052835840.0,16.783774021074617,1.9997181905691488,12.592013888888891,20.437500000000004,30
1056948480.0,16.696811771328978,2.0511259538492994,12.896341463414634,20.917658730158728,30
1061061120.0,13.098484848484848,,13.098484848484848,13.098484848484848,1
1065173760.0,16.7375826384009,2.146694409868598,12.111434108527133,20.867324561403507,30
1069286400.0,14.066239316239317,,14.066239316239317,14.066239316239317,1
1073399040.0,16.876473738222906,2.0266736154121965,12.300387596899224,20.916666666666668,30
1077511680.0,15.174479166666666,,15.174479166666666,15.174479166666666,1
1081624320.0,15.073529411764707,,15.073529411764707,15.073529411764707,1
1085736960.0,14.842261904761907,,14.842261904761907,14.842261904761907,1
1089849600.0,14.933333333333332,,14.933333333333332,14.933333333333332,1
1093962240.0,16.813670876452115,2.4146462482390283,11.52281746031746,21.087797619047617,30
1098074880.0,15.568452380952381,,15.568452380952381,15.568452380952381,1
1102187520.0,16.820434883425175,2.22827190815613,12.604166666666668,20.613247863247864,30
1106300160.0,15.058467741935482,,15.058467741935482,15.058467741935482,1
1110412800.0,15.809397163120568,,15.809397163120568,15.809397163120568,1
1114525440.0,15.357323232323234,,15.357323232323234,15.357323232323234,1
1118638080.0,15.80952380952381,,15.80952380952381,15.80952380952381,1
1122750720.0,16.976849872155835,1.871593029317756,13.900406504065039,20.578282828282827,30
1126863360.0,17.109248305611423,1.8967467069584747,13.769097222222221,20.854729729729726,30
1130976000.0,15.4957264957265,,15.4957264957265,15.4957264957265,1
1135088640.0,15.722222222222225,,15.722222222222225,15.722222222222225,1
1139201280.0,15.668079096045197,,15.668079096045197,15.668079096045197,1
1143313920.0,17.296316267258348,1.9210067287409953,12.907986111111112,21.27898550724638,30
1147426560.0,15.175245098039213,,15.175245098039213,15.175245098039213,1
1151539200.0,15.556159420289854,,15.556159420289854,15.556159420289854,1
1155651840.0,15.449712643678161,,15.449712643678161,15.449712643678161,1
1159764480.0,15.111458333333331,,15.111458333333331,15.111458333333331,1
1163877120.0,15.129960317460318,,15.129960317460318,15.129960317460318,1
1167989760.0,17.29185683321447,1.8856183556786437,13.607954545454545,20.730034722222225,30
1172102400.0,14.4603825136612,,14.4603825136612,14.4603825136612,1
1176215040.0,13.908536585365853,,13.908536585365853,13.908536585365853,1
1180327680.0,17.279390877607504,1.9789742889472173,13.226190476190476,20.92777777777778,30
1184440320.0,17.18753176378248,1.9430148977549548,12.820175438596491,21.010683760683758,30
1188552960.0,15.551724137931032,,15.551724137931032,15.551724137931032,1
1192665600.0,17.254733710303984,1.8601873981783321,13.320652173913041,20.594771241830067,30
1196778240.0,15.498263888888891,,15.498263888888891,15.498263888888891,1
1200890880.0,17.453624946917998,1.8160431765324443,14.422619047619047,20.729609929078013,30
1205003520.0,15.708333333333334,,15.708333333333334,15.708333333333334,1
1209116160.0,16.016666666666662,,16.016666666666662,16.016666666666662,1
1213228800.0,17.558124854843737,1.6011920073870418,14.111788617886177,20.522108843537413,30
1217341440.0,15.444746376811596,,15.444746376811596,15.444746376811596,1
1221454080.0,15.354166666666668,,15.354166666666668,15.354166666666668,1
1225566720.0,14.885912698412696,,14.885912698412696,14.885912698412696,1
1229679360.0,15.060688405797098,,15.060688405797098,15.060688405797098,1
1233792000.0,17.55519436830319,1.8884771458366159,13.59929078014184,21.09722222222222,30
1237904640.0,15.124293785310735,,15.124293785310735,15.124293785310735,1
1242017280.0,15.038194444444448,,15.038194444444448,15.038194444444448,1
1246129920.0,17.47748259224957,1.8787599739753993,14.389254385964911,21.345643939393938,30
1250242560.0,17.424276082179,1.9373469969049075,14.201190476190476,21.40530303030303,30
1254355200.0,17.47369972510925,1.8906234884267357,14.778645833333334,21.165364583333336,30
1258467840.0,17.696149503287547,1.7777689922918825,14.667658730158726,21.34791666666667,30
1262580480.0,14.915697674418603,,14.915697674418603,14.915697674418603,1
1266693120.0,15.461538461538462,,15.461538461538462,15.461538461538462,1
1270805760.0,15.440833333333332,,15.440833333333332,15.440833333333332,1
1274918400.0,17.696295582835074,1.893459391205049,12.904999999999998,21.425387596899224,30
1279031040.0,16.05921052631579,,16.05921052631579,16.05921052631579,1
1283143680.0,15.61178861788618,,15.61178861788618,15.61178861788618,1
1287256320.0,16.311274509803923,,16.311274509803923,16.311274509803923,1
1291368960.0,17.629956893804522,1.9218584634566862,13.278703703703705,21.334401709401707,30
1295481600.0,17.652277317639015,1.9307158223444914,13.63583333333333,21.116666666666667,30
1299594240.0,17.55830454608505,1.8658861071010633,14.152777777777777,21.33700980392157,30
1303706880.0,17.717871836258265,1.8185244320976177,14.372023809523812,21.221590909090907,30
1307819520.0,17.64208164951105,1.8808226943399442,14.26190476190476,21.03125,30
1311932160.0,17.736341803442134,1.8422994522994307,14.502314814814817,21.080729166666668,30
1316044800.0,17.712007448786288,1.8910741754003502,14.239814814814814,21.10037878787879,30
1320157440.0,15.95608108108108,,15.95608108108108,15.95608108108108,1
1324270080.0,15.611111111111112,,15.611111111111112,15.611111111111112,1
1328382720.0,17.58075560543353,1.7780801680501077,14.000905797101451,20.432575757575762,30
1332495360.0,15.526881720430106,,15.526881720430106,15.526881720430106,1
1336608000.0,15.924818840579707,,15.924818840579707,15.924818840579707,1
1340720640.0,16.276960784313726,,16.276960784313726,16.276960784313726,1
1344833280.0,17.21124031007752,,17.21124031007752,17.21124031007752,1
1348945920.0,16.58459595959596,,16.58459595959596,16.58459595959596,1
1353058560.0,16.232142857142858,,16.232142857142858,16.232142857142858,1
1357171200.0,16.201923076923077,,16.201923076923077,16.201923076923077,1
1361283840.0,17.888001161404315,1.6969215238384745,15.011752136752134,21.33767361111111,30
1365396480.0,17.970965695760462,1.7428177724501737,14.727564102564102,21.296875,30
1369509120.0,17.978420979312848,1.830270268144854,14.869897959183673,21.51916666666667,30
1373621760.0,18.007139684903603,1.91874443657117,14.7537037037037,21.54166666666667,30
1377734400.0,16.69642857142857,,16.69642857142857,16.69642857142857,1
1381847040.0,17.963486787906614,2.10541435829825,13.834259259259259,21.375,30
1385959680.0,17.995595120488748,2.1572861765519917,12.856182795698926,21.27927927927928,30
1390072320.0,17.857910520201035,2.1633873341998617,12.028911564625849,21.255952380952383,30
1394184960.0,17.86807893359677,2.321741155609948,11.205782312925171,21.21979166666667,30
1398297600.0,16.175694444444442,,16.175694444444442,16.175694444444442,1
1402410240.0,15.68645833333333,,15.68645833333333,15.68645833333333,1
1406522880.0,15.690789473684214,,15.690789473684214,15.690789473684214,1
1410635520.0,15.799999999999997,,15.799999999999997,15.799999999999997,1
1414748160.0,18.033325914660534,2.134404085208675,11.715425531914894,20.955645161290327,30
1418860800.0,15.50625,,15.50625,15.50625,1
1422973440.0,15.64945652173913,,15.64945652173913,15.64945652173913,1
1427086080.0,18.251097881210992,1.7833895931605506,15.0625,21.6,30
1431198720.0,15.66154970760234,,15.66154970760234,15.66154970760234,1
1435311360.0,18.05501615391434,1.6559273637691452,15.109375,21.432065217391305,30
1439424000.0,15.937499999999996,,15.937499999999996,15.937499999999996,1
1443536640.0,18.058542190686573,1.6317255754422828,15.611111111111109,21.96851851851852,30
1447649280.0,16.353494623655916,,16.353494623655916,16.353494623655916,1
1451761920.0,17.90030903819183,1.6439185772630989,15.227355072463766,22.305952380952384,30
1455874560.0,15.857407407407408,,15.857407407407408,15.857407407407408,1
1459987200.0,15.935763888888891,,15.935763888888891,15.935763888888891,1
1464099840.0,18.125913356677678,1.5553969837269859,15.486111111111109,22.059294871794876,30
1468212480.0,15.779605263157897,,15.779605263157897,15.779605263157897,1
1472325120.0,16.225,,16.225,16.225,1
1476437760.0,16.278769841269842,,16.278769841269842,16.278769841269842,1
1480550400.0,16.562500000000004,,16.562500000000004,16.562500000000004,1
1484663040.0,18.260814265234753,1.762658376948278,15.00473484848485,21.3875,30
1488775680.0,18.21319161911649,1.7483008236946438,14.84268707482993,21.199324324324326,30
1492888320.0,16.358630952380953,,16.358630952380953,16.358630952380953,1
1497000960.0,16.49045138888889,,16.49045138888889,16.49045138888889,1
1501113600.0,16.15625,,16.15625,16.15625,1
1505226240.0,16.408119658119656,,16.408119658119656,16.408119658119656,1
1509338880.0,18.200712724550467,1.7053557986281147,15.25378787878788,21.10670731707317,30
1513451520.0,18.057614773547527,1.7249877224919572,14.952235772357723,20.782327586206893,30
1517564160.0,16.45471014492754,,16.45471014492754,16.45471014492754,1
1521676800.0,17.946160117678225,1.6873776296277028,14.73333333333333,21.085069444444443,30
1525789440.0,16.487820512820512,,16.487820512820512,16.487820512820512,1
1529902080.0,17.83459167319263,1.7834812758352958,13.924242424242426,20.850427350427353,30
1534014720.0,17.89992743955697,1.8867568169111846,13.909574468085104,21.15,30
1538127360.0,16.058139534883722,,16.058139534883722,16.058139534883722,1
1542240000.0,16.130482456140356,,16.130482456140356,16.130482456140356,1
1546352640.0,16.114035087719298,,16.114035087719298,16.114035087719298,1
1550465280.0,18.060254105781972,1.7594364817494592,14.130102040816324,21.05813953488372,30
1554577920.0,15.516098484848483,,15.516098484848483,15.516098484848483,1
1558690560.0,15.03688524590164,,15.03688524590164,15.03688524590164,1
1562803200.0,15.687500000000002,,15.687500000000002,15.687500000000002,1
1566915840.0,15.75,,15.75,15.75,1
