mission_name,difficulty,hyperparams,seed,success,total_reward,steps_taken,hearts_assembled,hearts_deposited,final_energy,final_carbon,final_oxygen,final_germanium,final_silicon,efficiency,error
<class 'cogames.cogs_vs_clips.eval_missions.create_clipped_mission.<locals>.ClippedMission'>,hard,aggressive,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipBalancedSpread(name='...on=None, energy_regen=1), input_type=create_clipped_mission.<locals>.ClippedMission]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.create_clipped_mission.<locals>.ClippedMission'>,hard,patient,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipBalancedSpread(name='...on=None, energy_regen=1), input_type=create_clipped_mission.<locals>.ClippedMission]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.create_clipped_mission.<locals>.ClippedMission'>,hard,patient,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipBalancedSpread(name='...on=None, energy_regen=1), input_type=create_clipped_mission.<locals>.ClippedMission]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.create_clipped_mission.<locals>.ClippedMission'>,hard,patient,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipBalancedSpread(name='...on=None, energy_regen=1), input_type=create_clipped_mission.<locals>.ClippedMission]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.create_clipped_mission.<locals>.ClippedMission'>,hard,impatient,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipBalancedSpread(name='...on=None, energy_regen=1), input_type=create_clipped_mission.<locals>.ClippedMission]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.create_clipped_mission.<locals>.ClippedMission'>,hard,impatient,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipBalancedSpread(name='...on=None, energy_regen=1), input_type=create_clipped_mission.<locals>.ClippedMission]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.create_clipped_mission.<locals>.ClippedMission'>,hard,impatient,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipBalancedSpread(name='...on=None, energy_regen=1), input_type=create_clipped_mission.<locals>.ClippedMission]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipOxygenBottleneckEasy'>,default,baseline,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipOxygenBottleneckEasy(...con=100, energy_regen=1), input_type=ClipOxygenBottleneckEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipOxygenBottleneckEasy'>,default,baseline,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipOxygenBottleneckEasy(...con=100, energy_regen=1), input_type=ClipOxygenBottleneckEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipOxygenBottleneckEasy'>,default,baseline,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipOxygenBottleneckEasy(...con=100, energy_regen=1), input_type=ClipOxygenBottleneckEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipOxygenBottleneckEasy'>,default,conservative,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipOxygenBottleneckEasy(...con=100, energy_regen=1), input_type=ClipOxygenBottleneckEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipOxygenBottleneckEasy'>,default,conservative,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipOxygenBottleneckEasy(...con=100, energy_regen=1), input_type=ClipOxygenBottleneckEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipOxygenBottleneckEasy'>,default,conservative,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipOxygenBottleneckEasy(...con=100, energy_regen=1), input_type=ClipOxygenBottleneckEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipOxygenBottleneckEasy'>,default,aggressive,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipOxygenBottleneckEasy(...con=100, energy_regen=1), input_type=ClipOxygenBottleneckEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipOxygenBottleneckEasy'>,default,aggressive,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipOxygenBottleneckEasy(...con=100, energy_regen=1), input_type=ClipOxygenBottleneckEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipOxygenBottleneckEasy'>,default,aggressive,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipOxygenBottleneckEasy(...con=100, energy_regen=1), input_type=ClipOxygenBottleneckEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipOxygenBottleneckEasy'>,default,patient,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipOxygenBottleneckEasy(...con=100, energy_regen=1), input_type=ClipOxygenBottleneckEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipOxygenBottleneckEasy'>,default,patient,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipOxygenBottleneckEasy(...con=100, energy_regen=1), input_type=ClipOxygenBottleneckEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipOxygenBottleneckEasy'>,default,patient,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipOxygenBottleneckEasy(...con=100, energy_regen=1), input_type=ClipOxygenBottleneckEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipOxygenBottleneckEasy'>,default,impatient,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipOxygenBottleneckEasy(...con=100, energy_regen=1), input_type=ClipOxygenBottleneckEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipOxygenBottleneckEasy'>,default,impatient,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipOxygenBottleneckEasy(...con=100, energy_regen=1), input_type=ClipOxygenBottleneckEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipOxygenBottleneckEasy'>,default,impatient,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipOxygenBottleneckEasy(...con=100, energy_regen=1), input_type=ClipOxygenBottleneckEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipOxygenBottleneckEasy'>,easy,baseline,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipOxygenBottleneckEasy(...con=100, energy_regen=1), input_type=ClipOxygenBottleneckEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipOxygenBottleneckEasy'>,easy,baseline,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipOxygenBottleneckEasy(...con=100, energy_regen=1), input_type=ClipOxygenBottleneckEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipOxygenBottleneckEasy'>,easy,baseline,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipOxygenBottleneckEasy(...con=100, energy_regen=1), input_type=ClipOxygenBottleneckEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipOxygenBottleneckEasy'>,easy,conservative,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipOxygenBottleneckEasy(...con=100, energy_regen=1), input_type=ClipOxygenBottleneckEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipOxygenBottleneckEasy'>,easy,conservative,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipOxygenBottleneckEasy(...con=100, energy_regen=1), input_type=ClipOxygenBottleneckEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipOxygenBottleneckEasy'>,easy,conservative,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipOxygenBottleneckEasy(...con=100, energy_regen=1), input_type=ClipOxygenBottleneckEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipOxygenBottleneckEasy'>,easy,aggressive,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipOxygenBottleneckEasy(...con=100, energy_regen=1), input_type=ClipOxygenBottleneckEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipOxygenBottleneckEasy'>,easy,aggressive,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipOxygenBottleneckEasy(...con=100, energy_regen=1), input_type=ClipOxygenBottleneckEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipOxygenBottleneckEasy'>,easy,aggressive,3,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipOxygenBottleneckEasy(...con=100, energy_regen=1), input_type=ClipOxygenBottleneckEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipOxygenBottleneckEasy'>,easy,patient,1,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipOxygenBottleneckEasy(...con=100, energy_regen=1), input_type=ClipOxygenBottleneckEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
<class 'cogames.cogs_vs_clips.eval_missions.ClipOxygenBottleneckEasy'>,easy,patient,2,False,0,0,0,0,0,0,0,0,0,0,"1 validation error for MettaGridEnv.__init__
1
  Input should be a valid dictionary or instance of MettaGridConfig [type=model_type, input_value=ClipOxygenBottleneckEasy(...con=100, energy_regen=1), input_type=ClipOxygenBottleneckEasy]
    For further information visit https://errors.pydantic.dev/2.12/v/model_type"
